Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
2	GO_Molecular_Function_2021	sequence-specific double-stranded DNA binding (GO:1990837)	12/712	0.00010103014828489604	0.0013015060279054	TCF7L2;SMAD4;SOX17;ABL1;CTCF;SOX9;HNF1A;ERG;BCOR;GLI1;TP53;FOXP1
2	GO_Cellular_Component_2021	MHC protein complex (GO:0042611)	3/20	0.00010145759537430764	0.001085596270505	HLA-B;HLA-C;HLA-A
2	Reactome_Pathways_2024	NOTCH4 Intracellular Domain Regulates Transcription	3/20	0.00010145759537430764	0.0009723019556704484	NOTCH2;NOTCH1;FLT4
2	Reactome_Pathways_2024	Signaling by KIT in Disease	3/20	0.00010145759537430764	0.0009723019556704484	YES1;PIK3R3;JAK2
2	Reactome_Pathways_2024	Signaling by Phosphorylated Juxtamembrane, Extracellular and Kinase Domain KIT Mutants	3/20	0.00010145759537430764	0.0009723019556704484	YES1;PIK3R3;JAK2
2	KEGG_2021_Human	Autoimmune thyroid disease	4/53	0.00010332422041139072	0.0003099726612341722	HLA-B;CTLA4;HLA-C;HLA-A
2	GO_Biological_Process_2021	heart morphogenesis (GO:0003007)	4/53	0.00010332422041139072	0.0013734561005904	NOTCH1;SOX17;SOX9;VEGFA
2	KEGG_2021_Human	Longevity regulating pathway	5/102	0.00010815402295984664	0.00031922880970406347	RPTOR;IRS1;TSC2;PIK3R3;TP53
2	GO_Biological_Process_2021	chromatin remodeling (GO:0006338)	5/103	0.00011326259749779138	0.001493422152491	DAXX;SOX9;ARID1A;KDM6A;SMARCA4
2	GO_Biological_Process_2021	negative regulation of canonical Wnt signaling pathway (GO:0090090)	6/165	0.00011426821617654472	0.0014946282675892	TCF7L2;LATS2;SOX17;SOX9;AXIN2;GLI1
2	KEGG_2021_Human	Chemical carcinogenesis	7/239	0.0001178501040352915	0.000342326492673942	NOTCH2;MAP2K1;PIK3R3;JAK2;EGFR;MAPK3;VEGFA
2	GO_Biological_Process_2021	regulation of cardiac muscle cell proliferation (GO:0060043)	3/21	0.00011797347851055983	0.001518792420195	NOTCH1;GLI1;FGFR2
