Gene1	Gene2	Shared_Count	P_Value	Log2OR	FDR
EPHA7	PDGFRB	2	0.0008795357788526977	6.142957953842043	0.014868221880085054
CIC	MLH1	2	0.0008795357788526977	6.142957953842043	0.014868221880085054
CSF1R	EPHA7	2	0.0008795357788526977	6.142957953842043	0.014868221880085054
BRAF	BRCA2	4	0.0008825959859417211	3.547416429516775	0.014876956546896618
DOT1L	PIK3R2	2	0.0008913251354629619	6.174471790711222	0.014895316335208185
DOT1L	TET1	2	0.0008913251354629619	6.174471790711222	0.014895316335208185
DOT1L	RARA	2	0.0008913251354629619	6.174471790711222	0.014895316335208185
MSH2	PTPRD	2	0.0009149331170918936	6.2397689900564215	0.015074489582733762
CBL	RICTOR	2	0.0009149331170918936	6.2397689900564215	0.015074489582733762
ATXN7	RICTOR	2	0.0009149331170918936	6.2397689900564215	0.015074489582733762
MSH2	RICTOR	2	0.0009149331170918936	6.2397689900564215	0.015074489582733762
PAK7	RICTOR	2	0.0009149331170918936	6.2397689900564215	0.015074489582733762
BCOR	CARD11	3	0.000940912377230095	4.435358210096657	0.015458978916906813
ARID1A	SMAD2	4	0.0009578468750080562	4.051601196487213	0.015526538714856009
ERF	INPPL1	2	0.0009582972262032858	6.049848549450561	0.015526538714856009
ERF	LATS2	2	0.0009582972262032858	6.049848549450561	0.015526538714856009
LATS2	TBX3	2	0.0009582972262032858	6.049848549450561	0.015526538714856009
KLF4	NTRK1	2	0.0009582972262032858	6.049848549450561	0.015526538714856009
RICTOR	ZFHX3	3	0.0009683644487620596	4.332983283396358	0.015646308455274274
CCND2	KMT2D	3	0.0010093889825127495	4.7070080971529435	0.016063792474343495
KMT2D	PIK3R2	3	0.0010093889825127495	4.7070080971529435	0.016063792474343495
KMT2D	WHSC1L1	3	0.0010093889825127495	4.7070080971529435	0.016063792474343495
CREBBP	KMT2A	3	0.0010251657991352042	4.296457407371244	0.016063792474343495
EP300	RARA	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
FGFR4	PIK3C2G	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
NKX2-1	POLE	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
ALK	MAP3K1	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
AXIN2	PIK3R2	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
AXIN1	WHSC1L1	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
JUN	PIK3C2G	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
GATA3	RET	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
CSF3R	PIK3C2G	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
CDKN1A	PIK3C2G	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
AXIN1	NKX2-1	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
EP300	NSD1	2	0.0010381455898960234	6.048032696421802	0.016063792474343495
BRCA2	ERBB4	4	0.0010443337724006369	3.4724877714627436	0.01608036423850935
BRAF	EPHA5	3	0.001044715064221842	4.295539370406834	0.01608036423850935
JAK2	SPEN	2	0.001053245508940408	5.990047219573794	0.016169115437775453
BRCA2	CIC	3	0.0010648779382828955	4.339850002884624	0.016304898065488627
BRCA2	KMT2D	6	0.0010703352507946406	2.645123935937926	0.01634566809895001
ARID2	TET2	3	0.0010845141651434286	4.293701542080735	0.016519071228968524
DOT1L	KMT2D	4	0.0011095363865162365	3.556116943687657	0.016856307336970047
ARID1A	BRAF	7	0.0011354487013451131	2.468027082603422	0.01695669733053578
CBL	CREBBP	2	0.0011636193154570492	6.045304624305613	0.01695669733053578
CREBBP	HNF1A	2	0.0011636193154570492	6.045304624305613	0.01695669733053578
ANKRD11	MSH2	2	0.0011636193154570492	6.045304624305613	0.01695669733053578
ANKRD11	RECQL	2	0.0011636193154570492	6.045304624305613	0.01695669733053578
ANKRD11	HNF1A	2	0.0011636193154570492	6.045304624305613	0.01695669733053578
ANKRD11	IGF1R	2	0.0011636193154570492	6.045304624305613	0.01695669733053578
CREBBP	MSH2	2	0.0011636193154570492	6.045304624305613	0.01695669733053578
CREBBP	RECQL	2	0.0011636193154570492	6.045304624305613	0.01695669733053578
CIC	FANCA	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
CDK12	INPP4A	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
ASXL2	ATR	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
CIC	TBX3	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
CIC	INSR	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
CDK12	NTRK1	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
ERF	PGR	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
EPHA7	ERF	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
CIC	ERF	2	0.0011683277524715198	5.8790159071850505	0.01695669733053578
NTRK3	WHSC1L1	2	0.0011958626532394619	5.93164669469409	0.017060001606823444
FGFR4	KMT2B	2	0.0011958626532394619	5.93164669469409	0.017060001606823444
AGO2	NOTCH1	2	0.0011958626532394619	5.93164669469409	0.017060001606823444
NOTCH1	WHSC1L1	2	0.0011958626532394619	5.93164669469409	0.017060001606823444
ABL1	KMT2B	2	0.0011958626532394619	5.93164669469409	0.017060001606823444
NOTCH1	RARA	2	0.0011958626532394619	5.93164669469409	0.017060001606823444
KMT2B	NKX2-1	2	0.0011958626532394619	5.93164669469409	0.017060001606823444
AXIN1	SETD2	3	0.0012194830209155288	4.217598562994944	0.017175769795918738
LATS2	TP53BP1	2	0.0012279985027379644	5.826548487290915	0.017175769795918738
INPPL1	TP53BP1	2	0.0012279985027379644	5.826548487290915	0.017175769795918738
PARK2	TP53BP1	2	0.0012279985027379644	5.826548487290915	0.017175769795918738
FH	FLT3	2	0.0012279985027379644	5.826548487290915	0.017175769795918738
FLT3	TP53BP1	2	0.0012279985027379644	5.826548487290915	0.017175769795918738
MDC1	ROS1	2	0.001242152611330762	5.851635483618298	0.017175769795918738
SOX9	SPRED1	2	0.001242152611330762	5.851635483618298	0.017175769795918738
ROS1	TOP1	2	0.001242152611330762	5.851635483618298	0.017175769795918738
JAK2	TET2	2	0.001242152611330762	5.851635483618298	0.017175769795918738
AR	MDC1	2	0.001242152611330762	5.851635483618298	0.017175769795918738
DOT1L	PDGFRB	2	0.001242152611330762	5.851635483618298	0.017175769795918738
ROS1	RPTOR	2	0.001242152611330762	5.851635483618298	0.017175769795918738
CUL3	KMT2C	3	0.0012532911800836844	4.320077299199421	0.01728891535922045
ATM	NTRK3	4	0.0012703960131046834	3.4568576749734707	0.0174836383074101
FAT1	MSH2	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
B2M	KMT2A	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
NOTCH3	RECQL	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
KMT2A	RECQL	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
MSH2	NOTCH3	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
FLT1	IGF1R	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
FLT1	MSH2	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
NOTCH3	TCF3	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
HNF1A	PTEN	2	0.0012988860174267328	5.956931278108114	0.01750503298601143
PREX2	PTPRS	4	0.0013027223956426752	3.37202342389142	0.017516375384170134
RICTOR	WT1	2	0.0013644203749280034	5.823822133646375	0.018267539198223586
ARID2	ERBB3	3	0.001364834096362405	4.155278225477911	0.018267539198223586
CREBBP	ZFHX3	3	0.0013874042791507419	4.124695747449315	0.01848502876709041
ANKRD11	ZFHX3	3	0.0013874042791507419	4.124695747449315	0.01848502876709041
NF1	NTRK1	2	0.0013984922395337434	5.7261046015344395	0.018548256483067724
ERF	KDM5C	2	0.0013984922395337434	5.7261046015344395	0.018548256483067724
ARID1B	HNF1A	2	0.001441397627819494	5.873558037973712	0.018549534412380286
ARID1B	MSH2	2	0.001441397627819494	5.873558037973712	0.018549534412380286
PIK3C2G	TRAF2	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
BRD4	PIK3C2G	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
NOTCH4	PIK3C2G	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
AXIN1	MDC1	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
AXIN1	AXL	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
JAK2	POLE	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
EP300	JAK2	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
CSF1R	PIK3C2G	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
ALK	TOP1	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
AXIN1	POLD1	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
ALK	MDC1	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
POLD1	POLE	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
AXIN2	PRKCI	2	0.0014461596327655	5.7251958172266635	0.018549534412380286
CIC	TP53BP1	2	0.0014965168789369645	5.655715273643041	0.01898726079154513
CDK12	TP53BP1	2	0.0014965168789369645	5.655715273643041	0.01898726079154513
KDR	TP53BP1	2	0.0014965168789369645	5.655715273643041	0.01898726079154513
IKZF1	TSC1	2	0.0014965168789369645	5.655715273643041	0.01898726079154513
ASXL2	TP53BP1	2	0.0014965168789369645	5.655715273643041	0.01898726079154513
CARD11	INPPL1	2	0.0015298925193098524	5.632995197142958	0.01924374482891038
AKT3	LATS2	2	0.0015298925193098524	5.632995197142958	0.01924374482891038
FLT3	PARK2	2	0.0015298925193098524	5.632995197142958	0.01924374482891038
INPPL1	LATS2	2	0.0015298925193098524	5.632995197142958	0.01924374482891038
BRAF	PIK3CA	4	0.0015453197256476443	3.305730867359561	0.019396083852603156
ANKRD11	GNAS	4	0.0015811824566037353	3.325670496573179	0.0195514632792519
APC	B2M	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
PAK7	ZFHX3	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
APC	CBL	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
APC	IGF1R	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
BARD1	ZFHX3	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
B2M	ZFHX3	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
ATXN7	ZFHX3	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
UPF1	ZFHX3	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
APC	MSH2	2	0.0015911260935072497	5.79464387030805	0.0195514632792519
APC	NOTCH3	3	0.0016336845741163368	4.030667136246941	0.01991733404118044
LATS2	TGFBR1	3	0.0016377516639471124	4.135159583281636	0.01991733404118044
IRS2	TET2	2	0.001648635644658515	5.587692293476729	0.01991733404118044
KMT2B	TRAF2	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
NTRK3	POLD1	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
NOTCH1	PDGFRB	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
NOTCH1	POLD1	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
HLA-A	KMT2B	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
ESR1	NOTCH1	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
ESR1	NTRK3	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
MGA	NFE2L2	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
JAK2	NOTCH1	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
KMT2B	POLD1	2	0.0016651694898507836	5.608809242675524	0.01991733404118044
PIK3C2G	PREX2	3	0.0016874262037618452	4.037959661233807	0.020142358909802108
KMT2D	TOP1	3	0.0017178761331370935	4.291034086941579	0.020404828320326897
KMT2D	RECQL4	3	0.0017178761331370935	4.291034086941579	0.020404828320326897
ANKRD11	ARHGAP35	2	0.0017338347880325642	5.6293566200796095	0.020404828320326897
CREBBP	MAP3K1	2	0.0017338347880325642	5.6293566200796095	0.020404828320326897
ANKRD11	WHSC1L1	2	0.0017338347880325642	5.6293566200796095	0.020404828320326897
ANKRD11	TET1	2	0.0017338347880325642	5.6293566200796095	0.020404828320326897
AGO2	ANKRD11	2	0.0017338347880325642	5.6293566200796095	0.020404828320326897
RNF43	TGFBR2	11	0.0017380022264239419	1.722466024471091	0.020412801249706094
BRCA2	RBM10	5	0.0017441656002935297	2.7916305697645876	0.02044413746716805
BRCA1	KMT2C	3	0.0017578955651544334	4.09675858888034	0.02056386232117656
MSH6	TERT	2	0.0017905907971466288	5.502803395890216	0.020838601492176378
INPPL1	PGR	2	0.0018636489230387293	5.46216141139287	0.020838601492176378
CDK12	INPPL1	2	0.0018636489230387293	5.46216141139287	0.020838601492176378
CARD11	CDK12	2	0.0018636489230387293	5.46216141139287	0.020838601492176378
LATS2	PGR	2	0.0018636489230387293	5.46216141139287	0.020838601492176378
CIC	INPPL1	2	0.0018636489230387293	5.46216141139287	0.020838601492176378
NTRK3	PTPRS	3	0.0018787407967618196	3.969012307516316	0.020838601492176378
ATM	INSR	3	0.0018855554836968319	4.156919291617549	0.020838601492176378
ATM	ERF	3	0.0018855554836968319	4.156919291617549	0.020838601492176378
PDGFRB	RICTOR	2	0.0018990854681240567	5.500984108081803	0.020838601492176378
BRD4	RICTOR	2	0.0018990854681240567	5.500984108081803	0.020838601492176378
CTNNB1	PRKAR1A	2	0.0018990854681240567	5.500984108081803	0.020838601492176378
BRCA2	PTPRS	4	0.0019023308081133755	3.2057350773828395	0.020838601492176378
ARID1B	ZFHX3	3	0.0019058170428223437	3.9422845021437127	0.020838601492176378
BRAF	MSH2	2	0.0019121216457316029	5.648428919564549	0.020838601492176378
MSH2	PBRM1	2	0.0019121216457316029	5.648428919564549	0.020838601492176378
ERF	PIK3C2G	2	0.001918603660515867	5.461252054261666	0.020838601492176378
MTOR	PIK3C2G	2	0.001918603660515867	5.461252054261666	0.020838601492176378
PIK3C2G	TBX3	2	0.001918603660515867	5.461252054261666	0.020838601492176378
AMER1	NTRK1	2	0.001918603660515867	5.461252054261666	0.020838601492176378
IRS1	PIK3C2G	2	0.001918603660515867	5.461252054261666	0.020838601492176378
EP300	ERF	2	0.001918603660515867	5.461252054261666	0.020838601492176378
ERF	POLE	2	0.001918603660515867	5.461252054261666	0.020838601492176378
ALK	MET	2	0.001918603660515867	5.461252054261666	0.020838601492176378
INSR	POLE	2	0.001918603660515867	5.461252054261666	0.020838601492176378
ALK	ERF	2	0.001918603660515867	5.461252054261666	0.020838601492176378
MET	PIK3C2G	2	0.001918603660515867	5.461252054261666	0.020838601492176378
ALK	NTRK1	2	0.001918603660515867	5.461252054261666	0.020838601492176378
ATRX	TSC2	4	0.0019279804450121542	3.1993088082234067	0.020838601492176378
KMT2A	MAP3K1	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
CCND2	KMT2A	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
KMT2A	PLCG2	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
GATA2	KMT2A	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
CDKN1A	KMT2A	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
NOTCH3	PIK3CD	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
FAT1	MST1R	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
FAT1	PIK3R2	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
GLI1	KMT2A	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
KMT2A	WT1	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
EGFR	KMT2A	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
AGO2	FLT1	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
FGFR4	FLT1	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
FLT1	MAP3K1	2	0.0019345803744660237	5.540982698886842	0.020838601492176378
MEN1	MET	3	0.0019875410830567206	4.128505074062332	0.021369720211027128
KMT2D	NOTCH1	4	0.0019981547620923318	3.264729367893908	0.021444416887115687
POLE	TSC2	3	0.0020544093783091215	3.929200757333607	0.02200776639877299
ARID1A	BRCA2	8	0.0020700997003272655	2.0803116162523594	0.022135307398929025
FUBP1	PTPRT	2	0.0020833328933526005	5.580401336501784	0.022199785935530986
NOTCH1	PREX2	3	0.002083720717833221	3.9115072236788886	0.022199785935530986
AR	TP53BP1	2	0.0021099898902448857	5.364390515009077	0.022317054010926467
DOT1L	IKZF1	2	0.0021099898902448857	5.364390515009077	0.022317054010926467
ROS1	TP53BP1	2	0.0021099898902448857	5.364390515009077	0.022317054010926467
DOT1L	PRKD1	2	0.0021099898902448857	5.364390515009077	0.022317054010926467
ARID1A	FAT1	6	0.002115378532274228	2.535758502720386	0.022333662518541443
ELF3	JUN	2	0.002145944408743108	5.457608883030479	0.022534342633282654
ARID1B	CCND2	2	0.002145944408743108	5.457608883030479	0.022534342633282654
ARID1B	NKX2-1	2	0.002145944408743108	5.457608883030479	0.022534342633282654
BRCA2	PREX2	4	0.002175926935033682	3.1459103169572398	0.022808237711491052
APC	ZFHX3	3	0.0022047547694098594	3.858901962309112	0.023023193630318753
EPHB1	ZFHX3	3	0.0022047547694098594	3.858901962309112	0.023023193630318753
ERF	NTRK3	2	0.0022082427127045343	5.3448649061645215	0.023023193630318753
AKT3	KDM5C	2	0.0022289395524992296	5.309248960816616	0.023033688061074194
BRCA1	EPHA3	2	0.0022289395524992296	5.309248960816616	0.023033688061074194
INPPL1	SPEN	2	0.0022289395524992296	5.309248960816616	0.023033688061074194
KDM5C	LATS2	2	0.0022289395524992296	5.309248960816616	0.023033688061074194
INPPL1	KDM5C	2	0.0022289395524992296	5.309248960816616	0.023033688061074194
EPHA7	KEAP1	2	0.0022692730903942694	5.291327052819354	0.023326851152400845
EPHA7	PGR	2	0.0022692730903942694	5.291327052819354	0.023326851152400845
CIC	EPHA7	2	0.0022692730903942694	5.291327052819354	0.023326851152400845
PBRM1	TGFBR1	4	0.002280565505308863	3.1369437248523124	0.02338873258793757
BCOR	RBM10	5	0.0023086744968923985	2.6866536626414943	0.02338873258793757
NKX2-1	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
ABL1	APC	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
TET1	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
APC	TET1	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
APC	FGFR4	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
APC	DDR2	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
APC	WHSC1L1	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
DDR2	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
APC	MAP3K1	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
APC	PIK3R2	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
APC	MEF2B	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
PLCG2	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
CDKN1A	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
MAP3K1	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
GATA3	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
JUN	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
GATA2	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
WHSC1L1	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
RARA	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
XPO1	ZFHX3	2	0.0023678717348374514	5.378694138914786	0.02338873258793757
CIC	KMT2C	3	0.0023732378486406138	3.9031866268450996	0.02338873258793757
ANKRD11	RECQL4	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
CREBBP	MLH1	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
ANKRD11	NOTCH4	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
ANKRD11	PDGFRB	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
CREBBP	WHSC1	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
ANKRD11	KIT	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
ANKRD11	ERG	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
ANKRD11	ESR1	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
CREBBP	TOP1	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
ANKRD11	BRD4	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
CREBBP	RECQL4	2	0.0024112507694522747	5.306517445249819	0.02338873258793757
HNF1A	SETD2	2	0.0024470431346559607	5.453041943348198	0.023534890773566214
