Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
1	GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	7/71	1.696285369957108e-07	6.016620353031537e-06	ERBB3;IRS1;ERBB2;NF1;PIK3C2G;PIK3R2;FGFR1
1	GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	8/106	1.7635286741161353e-07	6.130025671227686e-06	RPTOR;ETAA1;CCND2;FLT1;FLT3;ERBB2;MST1R;FGFR1
1	GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	14/430	1.803811965053629e-07	6.147108226006288e-06	CREBBP;ZFHX3;NOTCH1;INSR;CTR9;MITF;BRCA2;ESR1;SMARCA2;TGFBR1;CHEK2;SUFU;NSD1;TP53
1	GO_Biological_Process_2021	regulation of cytokine-mediated signaling pathway (GO:0001959)	7/74	2.2630611065996185e-07	7.563846544750263e-06	CYLD;TNFAIP3;PTPN11;JAK2;JAK1;RUNX1;BIRC3
1	KEGG_2021_Human	Cellular senescence	9/156	2.946470368467174e-07	1.9202858608286066e-06	CCND2;CHEK2;MYC;TSC2;TSC1;PIK3R2;TP53;TGFBR1;TGFBR2
1	GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	9/158	3.2829206452000746e-07	1.0765502040297604e-05	NTRK2;NOTCH1;FLT1;NTRK3;ERBB2;PTPN11;PHOX2B;TGFBR1;TGFBR2
1	GO_Biological_Process_2021	positive regulation of histone methylation (GO:0031062)	5/26	3.439274980394329e-07	1.1069370214676562e-05	KMT2A;CTR9;DNMT3B;TET1;BRCA1
1	KEGG_2021_Human	B cell receptor signaling pathway	7/81	4.230498249647113e-07	2.628231582321073e-06	NFKBIA;INPPL1;BTK;PLCG2;PIK3R2;SOS1;CARD11
1	KEGG_2021_Human	Growth hormone synthesis, secretion and action	8/119	4.3108560344948827e-07	2.628231582321073e-06	CREBBP;MAP3K1;IRS1;GNAQ;PLCG2;PIK3R2;JAK2;SOS1
1	GO_Cellular_Component_2021	plasma membrane raft (GO:0044853)	7/82	4.603542353024567e-07	1.185412155903826e-05	SMO;IRS1;PRKAR1A;INSR;PTCH1;JAK2;TGFBR2
1	KEGG_2021_Human	Human papillomavirus infection	12/331	4.646927481691448e-07	2.7445915438740112e-06	NOTCH2;CREBBP;CCND2;NOTCH1;TSC2;TSC1;PIK3R2;AXIN2;SOS1;TP53;IKBKE;JAK1
1	KEGG_2021_Human	ErbB signaling pathway	7/85	5.892695897961143e-07	3.374907650650473e-06	ERBB3;MYC;ERBB2;PLCG2;PIK3R2;BRAF;SOS1
