Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
0	GO	GO: Developmental process	12	0.000999685933713	12	20.34	59	sympathetic nervous system development (GO:0048485) | pharyngeal system development (GO:0060037) | autonomic nervous system development (GO:0048483) | nervous system development (GO:0007399) | circulatory system development (GO:0072359) | skeletal system development (GO:0001501) | renal system development (GO:0072001) | enteric nervous system development (GO:0048484) | urogenital system development (GO:0001655) | ovarian follicle development (GO:0001541) | central nervous system development (GO:0007417) | vasculature development (GO:0001944)	EP300;GATA3;GRIN2A;IGF2;INHBA;MET;PDGFRA;PHOX2B;SMO;SOX9;TEK;TGFBR1
0	GO	GO: Cell differentiation	8	8.328220403776717e-11	14	23.73	59	neuron differentiation (GO:0030182) | myeloid cell differentiation (GO:0030099) | glial cell differentiation (GO:0010001) | chondrocyte differentiation (GO:0002062) | hematopoietic progenitor cell differentiation (GO:0002244) | mesenchymal cell differentiation (GO:0048762) | foam cell differentiation (GO:0090077) | cell differentiation in hindbrain (GO:0021533)	ALK;EP300;EPHA5;ERCC2;FLT3;FOXA1;INHBA;JAK3;MET;NTRK2;PHOX2B;RUNX1;SOX9;TGFBR1
0	GO	GO: Regulation of cytokine production	8	0.0030568158039005	7	11.86	59	positive regulation of cytokine production (GO:0001819) | regulation of interleukin-10 production (GO:0032653) | regulation of interleukin-2 production (GO:0032663) | regulation of interleukin-12 production (GO:0032655) | regulation of interleukin-23 production (GO:0032667) | regulation of interferon-gamma production (GO:0032649) | regulation of interleukin-5 production (GO:0032674) | regulation of interleukin-13 production (GO:0032656)	EP300;GATA3;HLA-A;INHBA;JAK3;PLCG2;RUNX1
0	GO	GO: Biological regulation	7	3.048886966725845e-13	25	42.37	59	regulation of cell population proliferation (GO:0042127) | regulation of cell cycle (GO:0051726) | regulation of cell differentiation (GO:0045595) | regulation of programmed cell death (GO:0043067) | negative regulation of cellular process (GO:0048523) | regulation of response to cytokine stimulus (GO:0060759) | regulation of cellular response to stress (GO:0080135)	ALK;ARID2;BARD1;BCL6;CTCF;EP300;FGF4;FGFR4;FLT3;GATA3;IGF2;IL7R;INHBA;JAK3;NBN;NTRK2;PDGFRA;PHOX2B;RPTOR;RUNX1;SH2B3;SOX9;TGFBR1;TSC1;TSHR
0	GO	GO: Regulation of cell differentiation	6	0.0002484437447361	7	11.86	59	negative regulation of cell differentiation (GO:0045596) | regulation of epithelial cell differentiation (GO:0030856) | regulation of epithelial to mesenchymal transition (GO:0010717) | regulation of stem cell differentiation (GO:2000736) | regulation of chondrocyte differentiation (GO:0032330) | regulation of hematopoietic progenitor cell differentiation (GO:1901532)	FOXA1;GATA3;IGF2;PDGFRA;RUNX1;SOX9;TGFBR1
0	GO	GO: Cellular response to cytokine stimulus	6	0.000379173204115	5	8.47	59	cellular response to interleukin-4 (GO:0071353) | cellular response to interleukin-7 (GO:0098761) | cellular response to interleukin-6 (GO:0071354) | cellular response to interferon-alpha (GO:0035457) | cellular response to interleukin-2 (GO:0071352) | cellular response to interleukin-15 (GO:0071350)	CBL;GATA3;IL7R;JAK3;PTPRT
0	GO	GO: Animal organ development	6	0.000486268839959	8	13.56	59	cartilage development (GO:0051216) | gland development (GO:0048732) | heart development (GO:0007507) | embryonic organ development (GO:0048568) | kidney development (GO:0001822) | pancreas development (GO:0031016)	FGF4;GATA3;MET;RUNX1;SH2B3;SOX9;TEK;TGFBR1
0	GO	GO: Regulation of intracellular signal transduction	5	2.026938771206388e-11	23	38.98	59	regulation of protein kinase B signaling (GO:0051896) | regulation of signal transduction by p53 class mediator (GO:1901796) | regulation of MAPK cascade (GO:0043408) | regulation of TOR signaling (GO:0032006) | regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	ARAF;BARD1;BRIP1;EP300;FGF4;FGFR4;FLT3;GATA3;IGF2;MET;NBN;NTRK2;PDGFRA;PLCG2;PRDM1;RAD50;ROS1;RPTOR;RUNX1;SH2B3;TEK;TGFBR1;TSC1
0	GO	GO: Regulation of protein phosphorylation	5	7.105934645517382e-10	12	20.34	59	positive regulation of protein phosphorylation (GO:0001934) | regulation of protein autophosphorylation (GO:0031952) | regulation of I-kappaB phosphorylation (GO:1903719) | regulation of peptidyl-tyrosine phosphorylation (GO:0050730) | regulation of peptidyl-serine phosphorylation (GO:0033135)	ARAF;FGF4;IGF2;INHBA;NBN;NTRK2;PLCG2;RAD50;RPTOR;SOX9;TEK;TGFBR1
0	GO	GO: Dna binding	5	1.8548045044966346e-05	15	25.42	59	double-stranded DNA binding (GO:0003690) | sequence-specific DNA binding (GO:0043565) | damaged DNA binding (GO:0003684) | G-quadruplex DNA binding (GO:0051880) | single-stranded DNA binding (GO:0003697)	BCL6;CTCF;EP300;ERCC2;ETV1;FOXA1;GATA3;MLH1;MSH3;MYCN;NBN;PHOX2B;PRDM1;RAD50;SOX9
0	GO	GO: Dna metabolic process	5	2.284709801604102e-05	6	10.17	59	DNA double-strand break processing (GO:0000729) | DNA recombination (GO:0006310) | DNA replication (GO:0006260) | DNA strand elongation (GO:0022616) | telomere maintenance (GO:0000723)	BARD1;BRIP1;MSH3;NBN;RAD50;XRCC2
0	GO	GO: Neuron differentiation	5	8.506401139074483e-05	6	10.17	59	peripheral nervous system neuron differentiation (GO:0048934) | dopaminergic neuron differentiation (GO:0071542) | central nervous system neuron differentiation (GO:0021953) | noradrenergic neuron differentiation (GO:0003357) | hair cell differentiation (GO:0035315)	ERCC2;ETV1;FOXA1;NTRK2;PHOX2B;RUNX1
0	GO	GO: Cytokine-mediated signaling pathway	5	0.00141647463282	2	3.39	59	interleukin-7-mediated signaling pathway (GO:0038111) | interleukin-21-mediated signaling pathway (GO:0038114) | interleukin-9-mediated signaling pathway (GO:0038113) | interleukin-2-mediated signaling pathway (GO:0038110) | interleukin-15-mediated signaling pathway (GO:0035723)	IL7R;JAK3
0	GO	GO: Response to oxygen-containing compound	5	0.0035290537376922	6	10.17	59	response to alcohol (GO:0097305) | cellular response to oxygen-containing compound (GO:1901701) | response to heparin (GO:0071503) | response to leucine (GO:0043201) | response to sterol (GO:0036314)	GRIN2A;PDGFRA;RPTOR;SOX9;TGFBR1;TSHR
0	GO	GO: Regulation of signal transduction	4	5.207772396070202e-08	16	27.12	59	regulation of intracellular signal transduction (GO:1902531) | regulation of receptor signaling pathway via STAT (GO:1904892) | regulation of antigen receptor-mediated signaling pathway (GO:0050854) | regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)	ARAF;BARD1;BRIP1;CBL;EP300;IL7R;JAK3;NBN;NTRK2;PLCG2;PRDM1;PTPRT;RAD50;ROS1;RUNX1;TEK
0	GO	GO: Regulation of cell population proliferation	4	1.1292517850574011e-06	17	28.81	59	positive regulation of cell population proliferation (GO:0008284) | negative regulation of cell population proliferation (GO:0008285) | regulation of cardiac muscle cell proliferation (GO:0060043) | regulation of mesenchymal cell proliferation (GO:0010464)	ARID2;CTCF;FGF4;FGFR4;FLT3;GATA3;IGF2;IL7R;INHBA;NTRK2;PDGFRA;RUNX1;SH2B3;SOX9;TGFBR1;TSC1;TSHR
0	GO	GO: Cell development	4	3.966886351431553e-06	11	18.64	59	neuron development (GO:0048666) | hemopoiesis (GO:0030097) | chondrocyte development (GO:0002063) | bone cell development (GO:0098751)	ALK;EPHA5;ETV1;FLT3;INHBA;NTRK2;PHOX2B;RUNX1;SH2B3;SOX9;TEK
0	GO	GO: Response to cytokine	4	8.096790537242727e-05	8	13.56	59	cellular response to cytokine stimulus (GO:0071345) | response to interleukin-4 (GO:0070670) | response to interleukin-6 (GO:0070741) | response to chemokine (GO:1990868)	BCL6;CBL;FLT3;GATA3;JAK3;PTPRT;SH2B3;SOX9
0	GO	GO: Dna repair	4	0.0001221166995878	9	15.25	59	double-strand break repair (GO:0006302) | recombinational repair (GO:0000725) | mismatch repair (GO:0006298) | nucleotide-excision repair (GO:0006289)	BARD1;BRIP1;EP300;ERCC2;MLH1;MSH3;NBN;RAD50;XRCC2
0	GO	GO: Regulation of lymphocyte differentiation	4	0.0002066329339331	5	8.47	59	regulation of T cell differentiation (GO:0045580) | positive regulation of lymphocyte differentiation (GO:0045621) | regulation of natural killer cell differentiation (GO:0032823) | negative regulation of lymphocyte differentiation (GO:0045620)	BTK;GATA3;INHBA;PRDM1;RUNX1
0	GO	GO: Enzyme binding	4	0.0003578632462315	11	18.64	59	phosphatase binding (GO:0019902) | kinase binding (GO:0019900) | DEAD/H-box RNA helicase binding (GO:0017151) | phospholipase binding (GO:0043274)	BARD1;BTK;DROSHA;JAK3;MAP3K1;MET;MYCN;PLCG2;PTPRT;ROS1;RPTOR
0	GO	GO: Negative regulation of multicellular organismal process	4	0.0007609758027855	6	10.17	59	negative regulation of cartilage development (GO:0061037) | negative regulation of epithelial to mesenchymal transition (GO:0010719) | negative regulation of gonadotropin secretion (GO:0032277) | negative regulation of cell activation (GO:0050866)	FOXA1;GATA3;INHBA;PDGFRA;SOX9;TGFBR1
0	GO	GO: Regulation of apoptotic process	4	0.0029965607458438	10	16.95	59	negative regulation of apoptotic process (GO:0043066) | regulation of endothelial cell apoptotic process (GO:2000351) | positive regulation of apoptotic process (GO:0043065) | regulation of epithelial cell apoptotic process (GO:1904035)	ARAF;BARD1;BCL6;CBL;FOXA1;GATA3;NTRK2;SOX9;TEK;TGFBR1
0	GO	GO: Signaling receptor binding	4	0.0118957634454062	6	10.17	59	receptor tyrosine kinase binding (GO:0030971) | patched binding (GO:0005113) | growth factor receptor binding (GO:0070851) | insulin-like growth factor receptor binding (GO:0005159)	CBL;FGF4;IGF2;PDGFRA;SH2B3;SMO
0	GO	GO: Regulation of alpha-beta t cell differentiation	4	0.0204710337470903	1	1.69	59	regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043376) | negative regulation of alpha-beta T cell differentiation (GO:0046639) | regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370) | positive regulation of alpha-beta T cell differentiation (GO:0046638)	RUNX1
0	GO	GO: Protein kinase activity	3	1.5226516292035866e-14	15	25.42	59	protein tyrosine kinase activity (GO:0004713) | transmembrane receptor protein kinase activity (GO:0019199) | protein serine/threonine kinase activity (GO:0004674)	ALK;ARAF;BTK;CDK12;EPHA5;FGFR4;FLT3;JAK3;MAP3K1;MET;NTRK2;PDGFRA;ROS1;TEK;TGFBR1
0	GO	GO: Positive regulation of signal transduction	3	3.8004728328289335e-11	16	27.12	59	positive regulation of intracellular signal transduction (GO:1902533) | positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100) | positive regulation of insulin receptor signaling pathway (GO:0046628)	CBL;EP300;FGF4;FGFR4;FLT3;GATA3;IGF2;INHBA;MET;NTRK2;PDGFRA;PLCG2;RPTOR;SOX9;TEK;TGFBR1
0	GO	GO: Positive regulation of intracellular signal transduction	3	1.009630802800906e-09	11	18.64	59	positive regulation of protein kinase B signaling (GO:0051897) | positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145) | positive regulation of calcium-mediated signaling (GO:0050850)	FGF4;FGFR4;FLT3;FOXA1;GATA3;IGF2;MET;PDGFRA;PLCG2;TEK;TGFBR1
0	GO	GO: Regulation of macromolecule metabolic process	3	1.646780985977257e-07	13	22.03	59	positive regulation of macromolecule metabolic process (GO:0010604) | regulation of DNA metabolic process (GO:0051052) | negative regulation of macromolecule metabolic process (GO:0010605)	CTCF;FGF4;FGFR4;IL7R;INHBA;MYCN;NBN;NTRK2;PLCG2;RUNX1;SMO;SOX9;TGFBR1
0	GO	GO: Positive regulation of biological process	3	1.81990679014848e-06	15	25.42	59	positive regulation of cellular process (GO:0048522) | positive regulation of multicellular organismal process (GO:0051240) | positive regulation of growth (GO:0045927)	FGF4;FGFR4;FH;FLT3;IGF2;IL7R;INHBA;NTRK2;PDGFRA;PHOX2B;RPTOR;SMO;SOX9;TGFBR1;TSHR
0	GO	GO: Double-stranded dna binding	3	3.979307726927159e-05	12	20.34	59	sequence-specific double-stranded DNA binding (GO:1990837) | mismatched DNA binding (GO:0030983) | double-stranded telomeric DNA binding (GO:0003691)	BCL6;CTCF;ETV1;FOXA1;GATA3;MSH3;MYCN;PHOX2B;PRDM1;RAD50;RUNX1;SOX9
0	GO	GO: Transmembrane receptor protein tyrosine kinase activity	3	0.0001779577774811	4	6.78	59	vascular endothelial growth factor-activated receptor activity (GO:0005021) | fibroblast growth factor-activated receptor activity (GO:0005007) | ephrin receptor activity (GO:0005003)	EPHA5;FGFR4;FLT3;PDGFRA
0	GO	GO: Myeloid cell differentiation	3	0.0003382267416356	5	8.47	59	erythrocyte differentiation (GO:0030218) | myeloid leukocyte differentiation (GO:0002573) | megakaryocyte differentiation (GO:0030219)	EP300;INHBA;JAK3;RUNX1;SH2B3
0	GO	GO: Regulation of lymphocyte apoptotic process	3	0.000554014347281	3	5.08	59	regulation of B cell apoptotic process (GO:0002902) | negative regulation of lymphocyte apoptotic process (GO:0070229) | regulation of T cell apoptotic process (GO:0070232)	BCL6;BTK;JAK3
0	GO	GO: Positive regulation of multicellular organismal process	3	0.000554014347281	3	5.08	59	positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190) | positive regulation of gonad development (GO:1905941) | positive regulation of epithelial tube formation (GO:1905278)	GATA3;SMO;SOX9
0	GO	GO: Regulation of cellular component organization	3	0.000876385388751	4	6.78	59	regulation of extracellular matrix organization (GO:1903053) | regulation of chromatin organization (GO:1902275) | positive regulation of cellular component organization (GO:0051130)	FGFR4;IGF2;RUNX1;TGFBR1
0	GO	GO: Regulation of cell motility	3	0.0012568895701071	7	11.86	59	regulation of cell migration (GO:0030334) | negative regulation of cell motility (GO:2000146) | positive regulation of cell motility (GO:2000147)	ARID2;FGF4;GATA3;PDGFRA;PTPRT;SMO;TGFBR1
0	GO	GO: Cell surface receptor protein tyrosine kinase signaling pathway	3	0.0014160551181192	5	8.47	59	fibroblast growth factor receptor signaling pathway (GO:0008543) | ERBB signaling pathway (GO:0038127) | platelet-derived growth factor receptor signaling pathway (GO:0048008)	CBL;FGF4;FGFR4;PDGFRA;SOX9
0	GO	GO: Telomere maintenance	3	0.00141647463282	2	3.39	59	telomere capping (GO:0016233) | telomere maintenance via recombination (GO:0000722) | telomere maintenance via telomere trimming (GO:0090737)	NBN;RAD50
0	GO	GO: Positive regulation of developmental process	3	0.0020798998349281	5	8.47	59	positive regulation of morphogenesis of an epithelium (GO:1905332) | positive regulation of animal organ morphogenesis (GO:0110110) | positive regulation of vasculature development (GO:1904018)	GATA3;RUNX1;SMO;SOX9;TEK
0	GO	GO: Positive regulation of cellular component organization	3	0.0022646895003579	4	6.78	59	positive regulation of cell-substrate junction organization (GO:0150117) | positive regulation of cell junction assembly (GO:1901890) | positive regulation of cell projection organization (GO:0031346)	EP300;NTRK2;TEK;TSC1
0	GO	GO: Intracellular signal transduction	3	0.002656677184464	5	8.47	59	TOR signaling (GO:0031929) | signal transduction in response to DNA damage (GO:0042770) | phosphatidylinositol-mediated signaling (GO:0048015)	BRIP1;GATA3;NBN;PDGFRA;RPTOR
0	GO	GO: Regulation of cytokine production involved in immune response	3	0.0042593156284662	3	5.08	59	positive regulation of cytokine production involved in immune response (GO:0002720) | regulation of macrophage cytokine production (GO:0010935) | negative regulation of cytokine production involved in immune response (GO:0002719)	HLA-A;JAK3;PLCG2
0	GO	GO: Regulation of epithelial cell proliferation	3	0.0057428472439393	4	6.78	59	positive regulation of epithelial cell proliferation (GO:0050679) | regulation of mammary gland epithelial cell proliferation (GO:0033599) | regulation of endothelial cell proliferation (GO:0001936)	GATA3;SOX9;TEK;TGFBR1
0	GO	GO: Tissue development	3	0.0348404717697619	3	5.08	59	ganglion development (GO:0061548) | muscle tissue development (GO:0060537) | mesenchyme development (GO:0060485)	PHOX2B;SMO;TGFBR1
0	GO	GO: Regulation of transferase activity	2	3.142892038116031e-15	12	20.34	59	regulation of kinase activity (GO:0043549) | regulation of glycogen (starch) synthase activity (GO:2000465)	ALK;EPHA5;FGFR4;FLT3;IGF2;MET;NBN;NTRK2;PDGFRA;RAD50;ROS1;TEK
0	GO	GO: Regulation of phosphorylation	2	1.5012127480711072e-14	14	23.73	59	positive regulation of phosphorylation (GO:0042327) | regulation of protein phosphorylation (GO:0001932)	ALK;EPHA5;FGF4;FGFR4;FLT3;IGF2;MET;NBN;NTRK2;PDGFRA;RAD50;ROS1;SOX9;TEK
0	GO	GO: Positive regulation of catalytic activity	2	2.8026720457005776e-14	12	20.34	59	positive regulation of kinase activity (GO:0033674) | positive regulation of helicase activity (GO:0051096)	ALK;EPHA5;FGFR4;FLT3;MET;MSH3;NBN;NTRK2;PDGFRA;RAD50;ROS1;TEK
0	GO	GO: Cell surface receptor signaling pathway	2	2.7881165743608253e-13	17	28.81	59	enzyme linked receptor protein signaling pathway (GO:0007167) | cytokine-mediated signaling pathway (GO:0019221)	ALK;BCL6;CBL;EPHA5;FGFR4;FLT3;GATA3;HLA-A;IL7R;JAK3;MET;NTRK2;PDGFRA;PTPRT;ROS1;SH2B3;TEK
0	GO	GO: Enzyme-linked receptor protein signaling pathway	2	1.3421209783423748e-10	15	25.42	59	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169) | transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	ALK;CBL;EPHA5;FGF4;FGFR4;FLT3;IGF2;INHBA;MET;NTRK2;PDGFRA;PTPRT;ROS1;TEK;TGFBR1
0	GO	GO: Protein phosphorylation	2	5.2685965943307736e-08	9	15.25	59	peptidyl-tyrosine phosphorylation (GO:0018108) | protein autophosphorylation (GO:0046777)	ALK;BTK;CDK12;FGFR4;FLT3;JAK3;NTRK2;PDGFRA;TEK
0	GO	GO: Intracellular signaling cassette	2	2.414828459783743e-07	11	18.64	59	MAPK cascade (GO:0000165) | calcium-mediated signaling (GO:0019722)	ARAF;BTK;FGF4;FGFR4;FLT3;JAK3;MET;PDGFRA;PLCG2;SOX9;TEK
0	GO	GO: Nucleic acid binding	2	5.234191143430707e-07	14	23.73	59	DNA binding (GO:0003677) | transcription regulatory region nucleic acid binding (GO:0001067)	BCL6;BRIP1;CTCF;EP300;ERCC2;FOXA1;GATA3;MLH1;MSH3;MYCN;NBN;RAD50;RUNX1;SOX9
0	GO	GO: Regulation of mapk cascade	2	1.357101052181032e-06	9	15.25	59	positive regulation of MAPK cascade (GO:0043410) | regulation of ERK1 and ERK2 cascade (GO:0070372)	FGF4;FGFR4;FLT3;IGF2;NTRK2;PDGFRA;PLCG2;ROS1;TEK
0	GO	GO: Regulation of dna-templated transcription	2	6.43205470388268e-06	19	32.2	59	positive regulation of transcription, DNA-templated (GO:0045893) | regulation of transcription by RNA polymerase II (GO:0006357)	BCL6;BRIP1;CDK12;CTCF;EP300;ETV1;FOXA1;GATA3;IGF2;INHBA;MET;MYCN;PHOX2B;PRDM1;RPTOR;RUNX1;SOX9;SPEN;TGFBR1
0	GO	GO: Positive regulation of response to stimulus	2	9.053911159647037e-06	7	11.86	59	positive regulation of signal transduction (GO:0009967) | positive regulation of cellular response to insulin stimulus (GO:1900078)	EP300;GATA3;IGF2;IL7R;SMO;TEK;TGFBR1
0	GO	GO: Regulation of transcription by rna polymerase ii	2	1.1105444606112532e-05	16	27.12	59	positive regulation of transcription by RNA polymerase II (GO:0045944) | negative regulation of transcription by RNA polymerase II (GO:0000122)	BCL6;CDK12;CTCF;EP300;ETV1;FOXA1;GATA3;IGF2;INHBA;MET;MYCN;PHOX2B;PRDM1;RUNX1;SOX9;SPEN
0	GO	GO: Dna-binding transcription factor activity, rna polymerase ii-specific	2	5.405267135786002e-05	10	16.95	59	DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228) | DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	BCL6;CTCF;ETV1;FOXA1;GATA3;MYCN;PHOX2B;PRDM1;RUNX1;SOX9
0	GO	GO: Regulation of programmed cell death	2	5.631079568752608e-05	11	18.64	59	regulation of apoptotic process (GO:0042981) | negative regulation of programmed cell death (GO:0043069)	ALK;ARAF;BARD1;BCL6;CBL;FLT3;FOXA1;JAK3;MET;SOX9;TEK
0	GO	GO: Lymphocyte activation	2	0.0001105100102237	5	8.47	59	lymphocyte differentiation (GO:0030098) | B cell activation (GO:0042113)	BTK;FLT3;GATA3;JAK3;PLCG2
0	GO	GO: Neuron development	2	0.0001273541495941	3	5.08	59	peripheral nervous system neuron development (GO:0048935) | central nervous system neuron development (GO:0021954)	ETV1;NTRK2;RUNX1
0	GO	GO: Regulation of stem cell differentiation	2	0.0001779577774811	2	3.39	59	regulation of mesenchymal stem cell differentiation (GO:2000739) | positive regulation of stem cell differentiation (GO:2000738)	PDGFRA;SOX9
0	GO	GO: Regulation of catalytic activity	2	0.0002229196269564	5	8.47	59	positive regulation of catalytic activity (GO:0043085) | regulation of hydrolase activity (GO:0051336)	EPHA5;FGFR4;IGF2;MSH3;NTRK2
0	GO	GO: Regulation of dna metabolic process	2	0.0002579375111713	5	8.47	59	regulation of DNA recombination (GO:0000018) | positive regulation of DNA metabolic process (GO:0051054)	FGFR4;IL7R;MSH3;NBN;RAD50
0	GO	GO: Regulation of cd8-positive, alpha-beta t cell activation	2	0.0003039147459874	2	3.39	59	positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187) | regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)	HLA-A;RUNX1
0	GO	GO: Regulation of receptor signaling pathway via stat	2	0.0004625553866292	3	5.08	59	negative regulation of receptor signaling pathway via STAT (GO:1904893) | regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	JAK3;PTPRT;SH2B3
0	GO	GO: Negative regulation of cell differentiation	2	0.000876385388751	2	3.39	59	negative regulation of chondrocyte differentiation (GO:0032331) | negative regulation of myoblast differentiation (GO:0045662)	SOX9;TGFBR1
0	GO	GO: Regulation of kidney development	2	0.000876385388751	2	3.39	59	regulation of branching involved in ureteric bud morphogenesis (GO:0090189) | positive regulation of kidney development (GO:0090184)	SMO;SOX9
0	GO	GO: Regulation of chromosome organization	2	0.000876385388751	2	3.39	59	positive regulation of chromosome organization (GO:2001252) | regulation of telomere maintenance (GO:0032204)	NBN;RAD50
0	GO	GO: Regulation of cell migration	2	0.0011739189495214	7	11.86	59	positive regulation of cell migration (GO:0030335) | regulation of endothelial cell migration (GO:0010594)	GATA3;PDGFRA;PLCG2;SMO;SOX9;TEK;TGFBR1
0	GO	GO: Transforming growth factor beta receptor superfamily signaling pathway	2	0.00141647463282	3	5.08	59	activin receptor signaling pathway (GO:0032924) | transforming growth factor beta receptor signaling pathway (GO:0007179)	CBL;INHBA;TGFBR1
0	GO	GO: Response to alcohol	2	0.00141647463282	3	5.08	59	response to cholesterol (GO:0070723) | response to ethanol (GO:0045471)	GRIN2A;SMO;TGFBR1
0	GO	GO: Transcription cis-regulatory region binding	2	0.0018040108826249	10	16.95	59	cis-regulatory region sequence-specific DNA binding (GO:0000987) | RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	BCL6;CTCF;ETV1;FOXA1;GATA3;MYCN;PHOX2B;PRDM1;RUNX1;SOX9
0	GO	GO: Chromatin remodeling	2	0.001830255827203	5	8.47	59	regulation of gene expression, epigenetic (GO:0040029) | nucleosome organization (GO:0034728)	ARID2;CTCF;EP300;IGF2;SOX9
0	GO	GO: Cellular response to growth factor stimulus	2	0.0025418140818155	5	8.47	59	cellular response to fibroblast growth factor stimulus (GO:0044344) | cellular response to BMP stimulus (GO:0071773)	CBL;FGF4;FGFR4;PHOX2B;SOX9
0	GO	GO: Regulation of t cell differentiation	2	0.002656677184464	3	5.08	59	regulation of regulatory T cell differentiation (GO:0045589) | positive regulation of T cell differentiation (GO:0045582)	BCL6;GATA3;RUNX1
0	GO	GO: Negative regulation of apoptotic process	2	0.0028637869058653	2	3.39	59	negative regulation of endothelial cell apoptotic process (GO:2000352) | negative regulation of epithelial cell apoptotic process (GO:1904036)	GATA3;TEK
0	GO	GO: Neurogenesis	2	0.0029795606171037	4	6.78	59	generation of neurons (GO:0048699) | gliogenesis (GO:0042063)	MET;NTRK2;PHOX2B;RUNX1
0	GO	GO: Signal transduction in response to dna damage	2	0.0040087451992263	3	5.08	59	DNA damage checkpoint signaling (GO:0000077) | DNA damage response, signal transduction by p53 class mediator (GO:0030330)	BRIP1;EP300;NBN
0	GO	GO: Antigen receptor-mediated signaling pathway	2	0.0045169787852541	4	6.78	59	B cell receptor signaling pathway (GO:0050853) | T cell receptor signaling pathway (GO:0050852)	BTK;GATA3;HLA-A;PLCG2
0	GO	GO: Tube morphogenesis	2	0.0045169787852541	3	5.08	59	epithelial tube morphogenesis (GO:0060562) | digestive tract morphogenesis (GO:0048546)	GATA3;MET;PDGFRA
0	GO	GO: Regulation of metabolic process	2	0.0045364549772722	5	8.47	59	positive regulation of metabolic process (GO:0009893) | regulation of macromolecule metabolic process (GO:0060255)	CTCF;FH;PHOX2B;PRDM1;TSHR
0	GO	GO: Animal organ morphogenesis	2	0.0068285513756758	3	5.08	59	skeletal system morphogenesis (GO:0048705) | heart morphogenesis (GO:0003007)	PDGFRA;SOX9;TGFBR1
0	GO	GO: Regulation of peptidyl-tyrosine phosphorylation	2	0.0072727184229618	4	6.78	59	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731) | regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	FLT3;IGF2;PLCG2;SH2B3
0	GO	GO: Chromosome organization	2	0.0084929131450575	3	5.08	59	telomere organization (GO:0032200) | maintenance of DNA repeat elements (GO:0043570)	MSH3;NBN;RAD50
0	GO	GO: Cellular component organization or biogenesis	2	0.0085231862621899	4	6.78	59	chromatin organization (GO:0006325) | chromatin assembly (GO:0031497)	CTCF;FOXA1;KDM5C;SOX9
0	GO	GO: Regulation of anatomical structure morphogenesis	2	0.0146645613684728	2	3.39	59	regulation of germinal center formation (GO:0002634) | regulation of animal organ morphogenesis (GO:2000027)	BCL6;SMO
0	GO	GO: Glutamate-gated receptor activity	2	0.0146645613684728	1	1.69	59	glutamate-gated calcium ion channel activity (GO:0022849) | NMDA glutamate receptor activity (GO:0004972)	GRIN2A
0	GO	GO: Ephrin receptor activity	2	0.0146645613684728	1	1.69	59	GPI-linked ephrin receptor activity (GO:0005004) | transmembrane-ephrin receptor activity (GO:0005005)	EPHA5
0	GO	GO: Regulation of dna-templated dna replication	2	0.0175720139945569	2	3.39	59	regulation of DNA-dependent DNA replication initiation (GO:0030174) | negative regulation of DNA-dependent DNA replication (GO:2000104)	MSH3;NBN
0	GO	GO: Myeloid cell development	2	0.0175720139945569	1	1.69	59	megakaryocyte development (GO:0035855) | erythrocyte development (GO:0048821)	SH2B3
0	GO	GO: Nuclear cyclin-dependent protein kinase holoenzyme complex	2	0.0175720139945569	2	3.39	59	cyclin/CDK positive transcription elongation factor complex (GO:0008024) | transcription factor TFIIH holo complex (GO:0005675)	CDK12;ERCC2
0	GO	GO: Negative regulation of lymphocyte apoptotic process	2	0.0204710337470903	2	3.39	59	negative regulation of T cell apoptotic process (GO:0070233) | negative regulation of B cell apoptotic process (GO:0002903)	BCL6;JAK3
0	GO	GO: Catecholamine metabolic process	2	0.0204710337470903	1	1.69	59	norepinephrine metabolic process (GO:0042415) | catecholamine biosynthetic process (GO:0042423)	GATA3
0	GO	GO: Somatic diversification of immunoglobulins	2	0.0204710337470903	2	3.39	59	somatic recombination of immunoglobulin gene segments (GO:0016447) | somatic hypermutation of immunoglobulin genes (GO:0016446)	MLH1;MSH3
0	GO	GO: Regulation of response to external stimulus	2	0.0229540554005777	3	5.08	59	regulation of inflammatory response (GO:0050727) | negative regulation of response to external stimulus (GO:0032102)	BCL6;GATA3;TEK
