Cluster_ID	Meta_Term	Best_P-value	Aggregated_Terms	All_Genes	N_Terms_Merged
4	protein phosphorylation (GO:0006468)	1.1933838197452106e-14	protein phosphorylation (GO:0006468) | Central carbon metabolism in cancer | transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169) | PI3K-Akt signaling pathway | phosphorylation (GO:0016310) | cellular protein modification process (GO:0006464) | protein serine/threonine kinase activity (GO:0004674)	BTK;IKBKE;FBXW7;RET;BRD4;PDGFRA;PIK3R1;ERBB3;NTRK2;AURKA;LATS1;DDR2;SMAD2;PTPN11;PDGFRB;AXL;PIK3CD;SYK;AKT3;DCUN1D1;AKT1;PPP2R1A;MYOD1;AKT2	7
4	Epstein-Barr virus infection	3.108623309539274e-14	Epstein-Barr virus infection | Chronic myeloid leukemia | Chagas disease | C-type lectin receptor signaling pathway | Melanoma | Glioma | Pancreatic cancer | B cell receptor signaling pathway | Prostate cancer | Cellular senescence | Hepatitis C | Human cytomegalovirus infection | Hepatitis B | Hepatocellular carcinoma | Fc epsilon RI signaling pathway | Human papillomavirus infection | Non-small cell lung cancer | Platelet activation | Osteoclast differentiation | Kaposi sarcoma-associated herpesvirus infection | PD-L1 expression and PD-1 checkpoint pathway in cancer | Human T-cell leukemia virus 1 infection | Small cell lung cancer | Gastric cancer | Toll-like receptor signaling pathway | Sphingolipid signaling pathway | Herpes simplex virus 1 infection | Yersinia infection | Human immunodeficiency virus 1 infection | Measles | Lipid and atherosclerosis | Spinocerebellar ataxia | Breast cancer | Chemical carcinogenesis | Carbohydrate digestion and absorption | Shigellosis | Fc gamma R-mediated phagocytosis | Influenza A | TNF signaling pathway | Endometrial cancer | VEGF signaling pathway | GnRH secretion | Prolactin signaling pathway | Apoptosis | Non-alcoholic fatty liver disease | Longevity regulating pathway | Neutrophil extracellular trap formation | HIF-1 signaling pathway | Cholinergic synapse | Autophagy | Insulin signaling pathway | Fluid shear stress and atherosclerosis | Salmonella infection | mTOR signaling pathway | Chemokine signaling pathway | cytokine-mediated signaling pathway (GO:0019221) | Viral carcinogenesis | Coronavirus disease | Alzheimer disease	BTK;RB1;IKBKE;RET;GNAS;PDGFRA;ARID1B;PIK3R1;MYD88;MALT1;SMAD3;SMAD2;B2M;NOTCH3;PTPN11;TRAF2;RUNX1;PDGFRB;RAD50;PIK3CD;SYK;AKT3;AKT1;PPP2R1A;MYOD1;AKT2	59
4	Pathways in cancer	6.488703832971963e-13	Pathways in cancer | Phospholipase D signaling pathway | Colorectal cancer | Choline metabolism in cancer | Ras signaling pathway | Regulation of lipolysis in adipocytes | AGE-RAGE signaling pathway in diabetic complications | JAK-STAT signaling pathway | Acute myeloid leukemia | Relaxin signaling pathway | Rap1 signaling pathway | Signaling pathways regulating pluripotency of stem cells | Growth hormone synthesis, secretion and action | Focal adhesion | Diabetic cardiomyopathy | FoxO signaling pathway | Apelin signaling pathway | Estrogen signaling pathway | cAMP signaling pathway | regulation of cell migration (GO:0030334)	SMAD2;SMAD3;AKT1;RB1;AKT2;NOTCH3;PIK3R1;TRAF2;RUNX1;PDGFRB;SYK;PTPN11;RET;AKT3;GNAS;PIK3CD;NTRK2;PDGFRA	20
4	regulation of kinase activity (GO:0043549)	8.892557548045522e-13	regulation of kinase activity (GO:0043549) | regulation of protein kinase B signaling (GO:0051896) | positive regulation of transferase activity (GO:0051347) | protein tyrosine kinase activity (GO:0004713) | transmembrane receptor protein kinase activity (GO:0019199) | transmembrane receptor protein tyrosine kinase activity (GO:0004714) | positive regulation of kinase activity (GO:0033674) | positive regulation of phosphorylation (GO:0042327) | enzyme linked receptor protein signaling pathway (GO:0007167) | Calcium signaling pathway | MAPK cascade (GO:0000165)	BTK;RB1;FBXW7;RET;GNAS;PDGFRA;PIK3R1;ERBB3;NTRK2;DDR2;PTPN11;PDGFRB;AXL;RAD50;PIK3CD;SYK;DCUN1D1;AKT1;AKT2	11
4	positive regulation of intracellular signal transduction (GO:1902533)	9.683604746492257e-13	positive regulation of intracellular signal transduction (GO:1902533) | positive regulation of protein kinase B signaling (GO:0051897) | MAPK signaling pathway | positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068) | regulation of phosphatidylinositol 3-kinase signaling (GO:0014066) | negative regulation of apoptotic process (GO:0043066)	AKT1;RB1;AKT2;PTPN11;TRAF2;PIK3R1;PDGFRB;MALT1;IKBKE;MYD88;RET;AXL;AKT3;ERBB3;BRD4;PIK3CD;NTRK2;PDGFRA	6
4	nucleus (GO:0005634)	2.98344374414707e-11	nucleus (GO:0005634) | intracellular membrane-bounded organelle (GO:0043231) | regulation of transcription, DNA-templated (GO:0006355) | regulation of transcription by RNA polymerase II (GO:0006357)	DNMT3B;BTK;RB1;IKBKE;FBXW7;MED12;RET;BRD4;PDGFRA;ARID1B;PIK3R1;MYD88;MALT1;EZH2;DICER1;LATS1;AURKA;KDM5A;SMAD2;SMAD3;PTPN11;RUNX1;PDGFRB;ELF3;AXL;CDC73;SYK;KMT2D;KDM5C;DCUN1D1;AKT1;PPP2R1A;NCOR1;MYOD1;AKT2;PAX5	4
4	Thyroid hormone signaling pathway	3.6659933993569153e-10	Thyroid hormone signaling pathway | Neurotrophin signaling pathway | Renal cell carcinoma | Proteoglycans in cancer | ErbB signaling pathway | Progesterone-mediated oocyte maturation | T cell receptor signaling pathway | Insulin resistance | AMPK signaling pathway	SMAD2;AKT1;AKT2;NOTCH3;NCOR1;PIK3R1;PTPN11;MALT1;PPP2R1A;MED12;ERBB3;PIK3CD;NTRK2;AURKA;AKT3	9
4	regulation of gene expression (GO:0010468)	1.2764397690870975e-08	regulation of gene expression (GO:0010468) | negative regulation of gene expression (GO:0010629) | positive regulation of macromolecule metabolic process (GO:0010604)	DNMT3B;SMAD3;AKT1;RB1;PPP2R1A;NCOR1;MYD88;RUNX1;EZH2;FBXW7;DICER1;PIK3CD;MYOD1;NTRK2;AURKA;KMT2D	3
4	phosphatidylinositol-mediated signaling (GO:0048015)	1.5439932643104547e-08	phosphatidylinositol-mediated signaling (GO:0048015) | MicroRNAs in cancer | phosphatidylinositol 3-kinase signaling (GO:0014065) | inositol lipid-mediated signaling (GO:0048017) | ERBB signaling pathway (GO:0038127) | regulation of phosphatidylinositol 3-kinase activity (GO:0043551) | phosphatidylinositol metabolic process (GO:0046488) | Regulation of actin cytoskeleton	DNMT3B;AKT1;NOTCH3;PIK3R1;EZH2;PTPN11;PDGFRB;INPP4B;ERBB3;DICER1;PIK3CD;PDGFRA	8
4	positive regulation of extracellular matrix organization (GO:1903055)	7.993374921786449e-08	positive regulation of extracellular matrix organization (GO:1903055) | regulation of extracellular matrix organization (GO:1903053) | negative regulation of cell cycle (GO:0045786) | regulation of tissue remodeling (GO:0034103) | Th17 cell differentiation | regulation of protein kinase activity (GO:0045859) | positive regulation of cellular component organization (GO:0051130) | Cell cycle | negative regulation of cell growth (GO:0030308) | negative regulation of growth (GO:0045926) | neuron development (GO:0048666)	SMAD3;SMAD2;AKT1;RB1;NTRK2;PPP2R1A;SYK;RUNX1;LATS1;DDR2	11
4	positive regulation of DNA-binding transcription factor activity (GO:0051091)	9.717222363127988e-08	positive regulation of DNA-binding transcription factor activity (GO:0051091) | NF-kappa B signaling pathway | positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123) | regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122) | positive regulation of NF-kappaB transcription factor activity (GO:0051092)	SMAD3;AKT1;BTK;SYK;TRAF2;MALT1;IKBKE;MYD88;BRD4;DDR2	5
4	peptidyl-tyrosine modification (GO:0018212)	2.0102592459005141e-07	peptidyl-tyrosine modification (GO:0018212) | peptidyl-tyrosine phosphorylation (GO:0018108) | retina vasculature development in camera-type eye (GO:0061298) | positive regulation of B cell differentiation (GO:0045579) | platelet-derived growth factor binding (GO:0048407) | platelet-derived growth factor receptor binding (GO:0005161) | phospholipase binding (GO:0043274) | cardiac myofibril assembly (GO:0055003) | regulation of phospholipase C activity (GO:1900274) | platelet-derived growth factor receptor signaling pathway (GO:0048008) | regulation of B cell differentiation (GO:0045577) | regulation of platelet activation (GO:0010543) | cardiac muscle cell development (GO:0055013) | positive regulation of phospholipase activity (GO:0010518) | positive regulation of fibroblast proliferation (GO:0048146) | positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552) | positive regulation of lipid kinase activity (GO:0090218) | regulation of chemotaxis (GO:0050920) | non-membrane spanning protein tyrosine kinase activity (GO:0004715) | myofibril assembly (GO:0030239) | positive regulation of reactive oxygen species metabolic process (GO:2000379) | positive regulation of B cell activation (GO:0050871)	BTK;PDGFRB;DDR2;PDGFRA;SYK	22
4	positive regulation of glucose import (GO:0046326)	3.851952728581514e-07	positive regulation of glucose import (GO:0046326) | Adipocytokine signaling pathway | mammary gland epithelial cell differentiation (GO:0060644) | positive regulation of glucose transmembrane transport (GO:0010828) | regulation of glucose import (GO:0046324) | mammary gland epithelium development (GO:0061180) | regulation of long-chain fatty acid import across plasma membrane (GO:0010746) | phosphotyrosine residue binding (GO:0001784) | positive regulation of mitochondrial membrane potential (GO:0010918) | epidermal growth factor receptor signaling pathway (GO:0007173) | positive regulation of membrane potential (GO:0045838) | negative regulation of transmembrane transport (GO:0034763) | negative regulation of programmed cell death (GO:0043069) | insulin-like growth factor receptor signaling pathway (GO:0048009) | positive regulation of cellular carbohydrate metabolic process (GO:0010676) | regulation of fatty acid beta-oxidation (GO:0031998) | positive regulation of glucose metabolic process (GO:0010907) | positive regulation of glycogen biosynthetic process (GO:0045725) | positive regulation of protein localization to nucleus (GO:1900182) | positive regulation of glycogen metabolic process (GO:0070875) | positive regulation of small molecule metabolic process (GO:0062013) | insulin receptor signaling pathway (GO:0008286) | response to insulin (GO:0032868) | regulation of glycogen biosynthetic process (GO:0005979) | epithelial cell differentiation (GO:0030855) | positive regulation of protein localization to membrane (GO:1905477) | cellular response to peptide hormone stimulus (GO:0071375) | Leukocyte transendothelial migration | regulation of glucose metabolic process (GO:0010906) | cellular response to insulin stimulus (GO:0032869) | positive regulation of macromolecule biosynthetic process (GO:0010557) | regulation of cell motility (GO:2000145) | signaling receptor complex adaptor activity (GO:0030159) | regulation of mitochondrial membrane potential (GO:0051881) | positive regulation of protein localization to cell periphery (GO:1904377) | positive regulation of protein localization to plasma membrane (GO:1903078) | cGMP-PKG signaling pathway | Axon guidance	SMAD3;AKT1;PTPN11;PIK3R1;TRAF2;SYK;MALT1;MYD88;PDGFRB;AKT3;AXL;ERBB3;PIK3CD;LATS1;AKT2	38
4	regulation of cytokine-mediated signaling pathway (GO:0001959)	8.214689458506808e-07	regulation of cytokine-mediated signaling pathway (GO:0001959) | regulation of protein-containing complex assembly (GO:0043254) | positive regulation of cytokine production (GO:0001819) | regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	RB1;PTPN11;TRAF2;RUNX1;MALT1;MYD88;AXL;PIK3CD;LATS1;SYK	4
4	positive regulation of cell population proliferation (GO:0008284)	1.3387474312021122e-06	positive regulation of cell population proliferation (GO:0008284) | protein autophosphorylation (GO:0046777) | regulation of cell population proliferation (GO:0042127) | positive regulation of cellular process (GO:0048522)	AKT1;AKT2;EZH2;RUNX1;PDGFRB;CDC73;ERBB3;DICER1;DDR2;NTRK2;AURKA;PDGFRA;KMT2D	4
4	peptidyl-serine phosphorylation (GO:0018105)	1.6859597599044508e-06	peptidyl-serine phosphorylation (GO:0018105) | peptidyl-serine modification (GO:0018209) | Glucagon signaling pathway | Toxoplasmosis | ATP binding (GO:0005524) | adenyl ribonucleotide binding (GO:0032559) | purine ribonucleoside triphosphate binding (GO:0035639)	AKT1;BTK;AKT2;MYD88;IKBKE;GNAS;LATS1;AURKA;AKT3	7
4	positive regulation of transcription, DNA-templated (GO:0045893)	2.163129977013591e-06	positive regulation of transcription, DNA-templated (GO:0045893) | positive regulation of nucleic acid-templated transcription (GO:1903508) | positive regulation of transcription by RNA polymerase II (GO:0045944) | transcription cis-regulatory region binding (GO:0000976) | sequence-specific double-stranded DNA binding (GO:1990837)	ARID1B;SMAD2;SMAD3;AKT1;RB1;NOTCH3;NCOR1;PIK3R1;RUNX1;MED12;RET;ELF3;BRD4;CDC73;MYOD1;KMT2D;KDM5A	5
4	ubiquitin protein ligase binding (GO:0031625)	2.649132591571744e-06	ubiquitin protein ligase binding (GO:0031625) | ubiquitin-like protein ligase binding (GO:0044389) | phosphatase binding (GO:0019902) | extrinsic apoptotic signaling pathway (GO:0097191) | cellular protein-containing complex assembly (GO:0034622)	SMAD3;SMAD2;RB1;PIK3R1;TRAF2;IKBKE;FBXW7;ERBB3	5
4	protein phosphorylated amino acid binding (GO:0045309)	2.8057168091499354e-06	protein phosphorylated amino acid binding (GO:0045309) | regulation of ERK1 and ERK2 cascade (GO:0070372) | regulation of cell adhesion mediated by integrin (GO:0033628) | Natural killer cell mediated cytotoxicity | positive regulation of interleukin-6 production (GO:0032755) | regulation of interleukin-6 production (GO:0032675) | regulation of tumor necrosis factor production (GO:0032680) | circulatory system development (GO:0072359)	PTPN11;PIK3R1;MYD88;PDGFRB;FBXW7;PDGFRA;RET;ERBB3;DICER1;PIK3CD;NTRK2;SYK	8
4	positive regulation of MAPK cascade (GO:0043410)	3.30301848973057e-06	positive regulation of MAPK cascade (GO:0043410) | vasculature development (GO:0001944) | positive regulation of ERK1 and ERK2 cascade (GO:0070374) | positive regulation of phospholipase C activity (GO:0010863)	PTPN11;EZH2;PDGFRB;FBXW7;RET;NTRK2;PDGFRA	4
4	Tuberculosis	3.86437097530232e-06	Tuberculosis | regulation of apoptotic process (GO:0042981) | regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	AKT1;AKT2;SYK;MYD88;MALT1;TRAF2;PIK3R1;AXL;LATS1;AKT3	3
4	nuclear receptor binding (GO:0016922)	8.966876042744867e-06	nuclear receptor binding (GO:0016922) | DNA-binding transcription factor binding (GO:0140297) | RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629) | thyroid hormone receptor binding (GO:0046966)	SMAD3;SMAD2;RB1;NCOR1;MED12;MYOD1;LATS1	4
4	negative regulation of transcription, DNA-templated (GO:0045892)	9.275003700321452e-06	negative regulation of transcription, DNA-templated (GO:0045892) | negative regulation of transcription by RNA polymerase II (GO:0000122) | negative regulation of nucleic acid-templated transcription (GO:1903507) | negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	DNMT3B;SMAD3;SMAD2;RB1;NCOR1;EZH2;RUNX1;ELF3;DICER1;CDC73;KDM5C	4
4	cellular response to oxygen-containing compound (GO:1901701)	9.69965520816539e-06	cellular response to oxygen-containing compound (GO:1901701) | cellular response to lipid (GO:0071396) | cellular response to molecule of bacterial origin (GO:0071219) | cellular response to lipopolysaccharide (GO:0071222) | response to lipopolysaccharide (GO:0032496)	AKT1;MYD88;RET;AXL;CDC73;MYOD1;PDGFRA	5
4	regulation of T cell cytokine production (GO:0002724)	1.1478088513035832e-05	regulation of T cell cytokine production (GO:0002724) | positive regulation of T cell cytokine production (GO:0002726) | NIK/NF-kappaB signaling (GO:0038061) | positive regulation of interleukin-2 production (GO:0032743) | positive regulation of cytokine production involved in immune response (GO:0002720) | positive regulation of T cell mediated immunity (GO:0002711) | positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280) | regulation of interleukin-2 production (GO:0032663) | activation of NF-kappaB-inducing kinase activity (GO:0007250) | activation of protein kinase activity (GO:0032147)	SMAD3;AKT1;B2M;TRAF2;MALT1;RUNX1;DICER1;SYK	10
4	positive regulation of lymphocyte differentiation (GO:0045621)	1.3481397438261951e-05	positive regulation of lymphocyte differentiation (GO:0045621) | B cell receptor signaling pathway (GO:0050853) | Fc-epsilon receptor signaling pathway (GO:0038095) | Fc receptor signaling pathway (GO:0038093)	BTK;PIK3R1;MALT1;AXL;PIK3CD;SYK	4
4	Dopaminergic synapse	1.425137335969348e-05	Dopaminergic synapse | Adrenergic signaling in cardiomyocytes | positive regulation of blood vessel endothelial cell migration (GO:0043536) | regulation of blood vessel endothelial cell migration (GO:0043535) | Long-term depression	AKT1;AKT2;PPP2R1A;GNAS;AKT3	5
4	positive regulation of multicellular organismal process (GO:0051240)	1.4862005035596234e-05	positive regulation of multicellular organismal process (GO:0051240) | cellular response to cytokine stimulus (GO:0071345) | positive regulation of epithelial to mesenchymal transition (GO:0010718) | regulation of epithelial to mesenchymal transition (GO:0010717) | cytokine receptor binding (GO:0005126)	SMAD3;SMAD2;AKT1;PTPN11;EZH2;PIK3R1;AXL;GNAS;PIK3CD;SYK	5
4	positive regulation of protein phosphorylation (GO:0001934)	2.371117639502579e-05	positive regulation of protein phosphorylation (GO:0001934)	AKT1;NTRK2;PTPN11;RAD50;DDR2;LATS1;AKT2	1
4	regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	2.3778131012823394e-05	regulation of cellular response to transforming growth factor beta stimulus (GO:1903844) | production of miRNAs involved in gene silencing by miRNA (GO:0035196) | regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092) | nodal signaling pathway (GO:0038092) | SMAD protein complex assembly (GO:0007183) | primary miRNA processing (GO:0031053) | co-SMAD binding (GO:0070410) | I-SMAD binding (GO:0070411) | Hippo signaling pathway | transforming growth factor beta receptor binding (GO:0005160) | activin receptor signaling pathway (GO:0032924) | R-SMAD binding (GO:0070412) | TGF-beta signaling pathway | regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	SMAD3;SMAD2;PPP2R1A;DICER1;LATS1	14
4	positive regulation of cell differentiation (GO:0045597)	2.99672308118402e-05	positive regulation of cell differentiation (GO:0045597)	SMAD3;SMAD2;AKT1;EZH2;MYOD1;DDR2	1
4	negative regulation of signal transduction (GO:0009968)	3.6305737690880826e-05	negative regulation of signal transduction (GO:0009968) | regulation of Notch signaling pathway (GO:0008593) | negative regulation of Notch signaling pathway (GO:0045746) | regulation of protein serine/threonine kinase activity (GO:0071900)	AKT1;RB1;NOTCH3;EZH2;FBXW7;ELF3;ERBB3	4
4	positive regulation of cell migration (GO:0030335)	3.785084015369951e-05	positive regulation of cell migration (GO:0030335) | positive regulation of cell motility (GO:2000147)	PDGFRB;RET;DDR2;PIK3CD;PDGFRA;AKT2	2
4	histone demethylase activity (H3-trimethyl-K4 specific) (GO:0034647)	5.380735278485345e-05	histone demethylase activity (H3-trimethyl-K4 specific) (GO:0034647) | chromatin remodeling (GO:0006338) | histone H3-K4 demethylation (GO:0034720) | histone demethylase activity (H3-K4 specific) (GO:0032453) | chromatin organization (GO:0006325) | histone lysine demethylation (GO:0070076) | histone demethylase activity (GO:0032452)	ARID1B;KDM5A;RB1;EZH2;KDM5C	7
4	ErbB-3 class receptor binding (GO:0043125)	5.380735278485345e-05	ErbB-3 class receptor binding (GO:0043125) | ERBB2 signaling pathway (GO:0038128)	PIK3R1;ERBB3	2
4	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	5.750746806229082e-05	regulation of intracellular estrogen receptor signaling pathway (GO:0033146) | regulation of myeloid cell differentiation (GO:0045637) | regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143) | regulation of megakaryocyte differentiation (GO:0045652)	RUNX1;LATS1;KMT2D;CDC73	4
4	antigen receptor-mediated signaling pathway (GO:0050851)	7.181194096167013e-05	antigen receptor-mediated signaling pathway (GO:0050851) | innate immune response (GO:0045087) | B cell activation (GO:0042113) | Aldosterone-regulated sodium reabsorption | phosphatidylinositol phosphate biosynthetic process (GO:0046854) | Type II diabetes mellitus | T cell receptor signaling pathway (GO:0050852) | positive regulation of cysteine-type endopeptidase activity (GO:2001056)	BTK;B2M;PIK3R1;MYD88;MALT1;PIK3CD;SYK	8
4	positive regulation of cell cycle G1/S phase transition (GO:1902808)	7.551026976315775e-05	positive regulation of cell cycle G1/S phase transition (GO:1902808) | regulation of cell cycle G1/S phase transition (GO:1902806) | regulation of G1/S transition of mitotic cell cycle (GO:2000045) | positive regulation of cell cycle phase transition (GO:1901989) | positive regulation of protein serine/threonine kinase activity (GO:0071902)	AKT1;RB1;EZH2;PDGFRB;FBXW7;CDC73	5
4	positive regulation of mitotic nuclear division (GO:0045840)	8.223927228069132e-05	positive regulation of mitotic nuclear division (GO:0045840) | kinase binding (GO:0019900) | negative regulation of mitotic cell cycle phase transition (GO:1901991) | mitotic cell cycle phase transition (GO:0044772) | positive regulation of nuclear division (GO:0051785) | regulation of mitotic nuclear division (GO:0007088)	SMAD3;RB1;PPP2R1A;PTPN11;TRAF2;PDGFRB;CDC73;LATS1;AURKA	6
4	negative regulation of neuron death (GO:1901215)	8.224409860594495e-05	negative regulation of neuron death (GO:1901215) | positive regulation of protein tyrosine kinase activity (GO:0061098) | cellular response to nerve growth factor stimulus (GO:1990090) | regulation of intracellular signal transduction (GO:1902531) | regulation of neuron projection development (GO:0010975) | I-kappaB kinase/NF-kappaB signaling (GO:0007249)	AKT1;TRAF2;FBXW7;RET;ERBB3;RAD50;NTRK2;AURKA	6
4	negative regulation of macromolecule metabolic process (GO:0010605)	8.987076671121526e-05	negative regulation of macromolecule metabolic process (GO:0010605)	RB1;RUNX1;FBXW7;DICER1;AURKA	1
4	regulation of cellular component biogenesis (GO:0044087)	0.0001047451665735	regulation of cellular component biogenesis (GO:0044087) | regulation of cellular component organization (GO:0051128) | protein kinase binding (GO:0019901)	SMAD3;PTPN11;TRAF2;PDGFRB;LATS1;AURKA	3
4	axon guidance (GO:0007411)	0.0001112406684625	axon guidance (GO:0007411) | axonogenesis (GO:0007409)	NOTCH3;PIK3R1;PTPN11;RET;PIK3CD	2
4	positive regulation of gene expression (GO:0010628)	0.0001234322762194	positive regulation of gene expression (GO:0010628)	DNMT3B;SMAD3;AKT1;PIK3R1;MYD88;PIK3CD;NTRK2	1
4	regulation of protein ubiquitination (GO:0031396)	0.0001242951219056	regulation of protein ubiquitination (GO:0031396) | positive regulation of protein modification by small protein conjugation or removal (GO:1903322) | positive regulation of protein ubiquitination (GO:0031398) | regulation of ubiquitin-protein transferase activity (GO:0051438) | positive regulation of ubiquitin-protein transferase activity (GO:0051443) | positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	MALT1;DCUN1D1;AKT1;FBXW7	6
4	transcription regulatory region nucleic acid binding (GO:0001067)	0.0001363172579509	transcription regulatory region nucleic acid binding (GO:0001067)	SMAD3;NCOR1;RUNX1;KMT2D;KDM5A	1
4	natural killer cell differentiation (GO:0001779)	0.0001499853196897	natural killer cell differentiation (GO:0001779) | natural killer cell activation (GO:0030101)	PIK3CD;AXL	2
4	regulation of fibroblast proliferation (GO:0048145)	0.0001719894708203	regulation of fibroblast proliferation (GO:0048145)	DDR2;PDGFRA;CDC73	1
4	cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052)	0.0002403267794748	cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052) | apoptotic process (GO:0006915)	MYD88;AKT1;ERBB3;PPP2R1A	2
4	regulation of cell adhesion (GO:0030155)	0.0002671026425744	regulation of cell adhesion (GO:0030155) | protein heterodimerization activity (GO:0046982)	PPP2R1A;PTPN11;RET;ERBB3;AURKA	2
4	regulation of lipid kinase activity (GO:0043550)	0.0002932930686478	regulation of lipid kinase activity (GO:0043550)	PIK3R1;RB1	1
4	positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968)	0.0002932930686478	positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968) | positive regulation of DNA-templated transcription, elongation (GO:0032786) | regulation of transcription elongation from RNA polymerase II promoter (GO:0034243) | RNA polymerase II complex binding (GO:0000993)	BRD4;CDC73	4
4	positive regulation of signal transduction (GO:0009967)	0.0003039535531366	positive regulation of signal transduction (GO:0009967)	PTPN11;PIK3R1;AXL;ELF3;CDC73	1
4	positive regulation of mitotic cell cycle phase transition (GO:1901992)	0.0003427634734932	positive regulation of mitotic cell cycle phase transition (GO:1901992) | negative regulation of protein serine/threonine kinase activity (GO:0071901) | G1/S transition of mitotic cell cycle (GO:0000082) | regulation of cell growth (GO:0001558) | regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083) | regulation of protein phosphorylation (GO:0001932) | negative regulation of kinase activity (GO:0033673)	SMAD3;AKT1;RB1;NTRK2;PPP2R1A;BRD4;LATS1;AKT2	7
4	positive regulation of intracellular protein transport (GO:0090316)	0.0004010260318898	positive regulation of intracellular protein transport (GO:0090316) | positive regulation of protein import into nucleus (GO:0042307) | positive regulation of protein import (GO:1904591) | regulation of protein import into nucleus (GO:0042306) | positive regulation of nucleocytoplasmic transport (GO:0046824)	PIK3R1;SMAD3;FBXW7;AKT2	5
4	regulation of antigen receptor-mediated signaling pathway (GO:0050854)	0.0004146987327513	regulation of antigen receptor-mediated signaling pathway (GO:0050854) | regulation of B cell receptor signaling pathway (GO:0050855)	RUNX1;PAX5	2
4	response to cytokine (GO:0034097)	0.0004219305429743	response to cytokine (GO:0034097) | NOD-like receptor signaling pathway	SMAD3;PTPN11;TRAF2;MYD88;IKBKE	2
4	insulin-like growth factor receptor binding (GO:0005159)	0.000483091127041	insulin-like growth factor receptor binding (GO:0005159) | Inflammatory mediator regulation of TRP channels | Amoebiasis	PIK3R1;PIK3CD;GNAS	3
4	cellular response to growth factor stimulus (GO:0071363)	0.0005133876153519	cellular response to growth factor stimulus (GO:0071363) | positive regulation of nitric oxide biosynthetic process (GO:0045429) | positive regulation of nitric oxide metabolic process (GO:1904407) | protein homodimerization activity (GO:0042803) | regulation of nitric oxide biosynthetic process (GO:0045428)	SMAD3;AKT1;B2M;PTPN11;MYOD1;NTRK2;PDGFRA	5
4	positive regulation of MAP kinase activity (GO:0043406)	0.0005715865704056	positive regulation of MAP kinase activity (GO:0043406)	TRAF2;PDGFRB;EZH2	1
4	wound healing (GO:0042060)	0.0005961993700639	wound healing (GO:0042060)	SMAD3;ERBB3;PDGFRA	1
4	negative regulation of epithelial cell proliferation (GO:0050680)	0.0006474362692759	negative regulation of epithelial cell proliferation (GO:0050680) | negative regulation of cell development (GO:0010721)	FBXW7;B2M;CDC73	2
4	negative regulation of protein binding (GO:0032091)	0.0007014037601929	negative regulation of protein binding (GO:0032091) | protein serine/threonine/tyrosine kinase activity (GO:0004712) | regulation of protein binding (GO:0043393) | regulation of signal transduction by p53 class mediator (GO:1901796)	AKT1;AURKA;B2M;RAD50	4
4	positive regulation of endothelial cell proliferation (GO:0001938)	0.0007876010541034	positive regulation of endothelial cell proliferation (GO:0001938) | positive regulation of endothelial cell migration (GO:0010595) | regulation of endothelial cell proliferation (GO:0001936) | positive regulation of epithelial cell proliferation (GO:0050679)	PIK3CD;AKT1;AKT3	4
4	positive regulation of cell adhesion mediated by integrin (GO:0033630)	0.0008073799549727	positive regulation of cell adhesion mediated by integrin (GO:0033630) | regulation of MAPK cascade (GO:0043408)	RET;NTRK2;SYK	2
4	positive regulation of cellular biosynthetic process (GO:0031328)	0.0008367425010269	positive regulation of cellular biosynthetic process (GO:0031328) | positive regulation of locomotion (GO:0040017) | positive regulation of smooth muscle cell proliferation (GO:0048661) | regulation of smooth muscle cell proliferation (GO:0048660)	SMAD3;AKT1;PDGFRB;AKT2	4
4	SWI/SNF complex (GO:0016514)	0.0009010160664868	SWI/SNF complex (GO:0016514)	ARID1B;RB1	1
4	condensed nuclear chromosome (GO:0000794)	0.0009996316450557	condensed nuclear chromosome (GO:0000794) | condensed chromosome (GO:0000793)	RAD50;BRD4	2
4	negative regulation of cell differentiation (GO:0045596)	0.0010430494615649	negative regulation of cell differentiation (GO:0045596) | negative regulation of cell cycle G1/S phase transition (GO:1902807) | negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	PTPN11;SMAD3;RB1;CDC73	3
